Well_Permit_Num,Period_ID,Production_Indicator,Well_Status,Farm_Name,Spud_Date,Gas_Quantity,Gas_Production_Days,Condensate_Quantity,Condensate_Production_Days,Oil_Quantity,Oil_Production_Days,Averaged,Operator,OGO_NUM,Well_County,Well_Municipality,Well_Latitude,Well_Longitude,Unconventional,Well_Configuration,Home_Use,Reporting_Period,Comment_Reason,Comment_Text,Record_Source
115-21543,15DECU,No,ACTIVE,PARKHURST SUS 3H,06/01/2014,,,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.703964,-76.046781,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
115-21600,15DECU,Yes,ACTIVE,ODOWD S SUS 1H,01/22/2014,3150,5,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.672728,-75.9887,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21601,15DECU,Yes,ACTIVE,ODOWD N SUS 1H,01/22/2014,254244,31,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.672694,-75.988731,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21602,15DECU,Yes,ACTIVE,ODOWD S SUS 2H,01/22/2014,4847,2,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.672664,-75.988672,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21603,15DECU,Yes,ACTIVE,ODOWD N SUS 3H,01/22/2014,227203,31,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.672761,-75.988669,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21622,15DECU,Yes,ACTIVE,LASHER N SUS 5H,01/20/2014,300358,31,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.655758,-76.012217,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21624,15DECU,Yes,ACTIVE,LASHER SW SUS 3H,01/20/2014,513463,31,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.655694,-76.012242,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21625,15DECU,Yes,ACTIVE,LASHER S SUS 4H,01/20/2014,627301,31,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.655725,-76.012186,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21626,15DECU,Yes,ACTIVE,LASHER N SUS 4H,01/20/2014,274169,31,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.655661,-76.012208,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21627,15DECU,Yes,ACTIVE,LASHER N SUS 6H,01/20/2014,326338,31,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.655692,-76.012153,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21632,15DECU,Yes,ACTIVE,ANDERSON R 1,03/05/2014,92672.98,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675642,-76.032472,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21633,15DECU,Yes,ACTIVE,ANDERSON R 2,03/05/2014,106183.30,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675681,-76.032461,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21634,15DECU,Yes,ACTIVE,ANDERSON R 3,03/05/2014,55921.42,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675722,-76.032447,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21635,15DECU,Yes,ACTIVE,ANDERSON R 4,03/05/2014,65869.38,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675761,-76.032436,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21636,15DECU,Yes,ACTIVE,ANDERSON R 5,03/05/2014,115900.24,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675803,-76.032425,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21637,15DECU,Yes,ACTIVE,ANDERSON R 6,03/05/2014,65996.40,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675619,-76.032347,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21638,15DECU,Yes,ACTIVE,ANDERSON R 7,03/05/2014,62950.08,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675661,-76.032336,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21639,15DECU,Yes,ACTIVE,ANDERSON R 8,03/05/2014,61577.97,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.6757,-76.032325,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21640,15DECU,Yes,ACTIVE,ANDERSON R 9,03/05/2014,257181.93,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675742,-76.032311,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21641,15DECU,Yes,ACTIVE,ANDERSON R 10,03/05/2014,65050.31,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675781,-76.0323,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21650,15DECU,Yes,ACTIVE,HAWK J 1,04/16/2014,190355.12,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675728,-75.972961,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21651,15DECU,Yes,ACTIVE,HAWK J 2,04/16/2014,281650.41,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675692,-75.972931,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21652,15DECU,Yes,ACTIVE,HAWK J 3,04/16/2014,232548.72,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675658,-75.9729,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21653,15DECU,Yes,ACTIVE,HAWK J 4,04/16/2014,231759.28,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675625,-75.972872,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21654,15DECU,Yes,ACTIVE,HAWK J 5,04/16/2014,228034.21,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675589,-75.972842,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21655,15DECU,Yes,ACTIVE,HAWK J 6,04/16/2014,261663.26,31,,,,,No,CABOT OIL & GAS CORP,OGO-10897,SUSQUEHANNA,AUBURN,41.675556,-75.972811,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21702,15DECU,No,ACTIVE,RYLEE SUS 2H,06/26/2014,,,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.708522,-76.024239,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
115-21703,15DECU,No,RINAC,RYLEE SUS 5H,06/26/2014,,,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.708539,-76.024286,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
115-21795,15DECU,Yes,ACTIVE,LATHROP FARM TRUST UNIT 3H,05/19/2014,83467.83,31,,,,,No,CHIEF OIL & GAS LLC,OGO-66495,SUSQUEHANNA,AUBURN,41.733736,-75.980722,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21796,15DECU,Yes,ACTIVE,LATHROP FARM TRUST UNIT 4H,05/20/2014,31174.83,31,,,,,No,CHIEF OIL & GAS LLC,OGO-66495,SUSQUEHANNA,AUBURN,41.733603,-75.980847,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21813,15DECU,Yes,ACTIVE,LATHROP FARM TRUST UNIT B 3H,06/06/2014,66202.55,31,,,,,No,CHIEF OIL & GAS LLC,OGO-66495,SUSQUEHANNA,AUBURN,41.732897,-75.988167,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
115-21851,15DECU,No,ACTIVE,DAVIS SUS 3H,10/03/2014,,,,,,,No,CHESAPEAKE APPALACHIA LLC,OGO-65420,SUSQUEHANNA,AUBURN,41.708767,-76.014961,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
